-0.03194193,-0.018927235,0.06440609,-0.019335052,0.04076568,0.0820997,0.008097015,0.04835966,0.021108348,-0.0022269024,0.013828125,0.061924715,0.05940107,0.028315002,0.015689759,-0.059841424,0.058441743,-0.013040714,-0.07464978,0.04367801,0.031944413,-0.03975393,0.05562232,-0.02278948,-0.018397788,0.05477836,-0.05104044,-0.010057465,0.015690053,-0.024527634,-0.058987014,0.054307837,0.029423788,0.0022438248,-0.013903941,-0.030575445,-0.042268414,-0.023690803,0.040158737,0.010029011,0.07989255,-0.019412631,0.015811143,-0.025594626,0.027397854,0.080114566,0.057948295,-0.01111493,0.017233195,-0.06493514
0.028576536,0.02554091,-0.073531516,0.031148415,-0.0021684659,-0.031077757,0.02810851,0.065037996,0.08018644,-0.0033009488,0.056908917,0.013476711,-0.05747016,-0.04705213,-0.015643783,0.022033054,-0.070766196,-0.023445858,-0.007951156,-0.0658241,0.07200153,-0.0603181,-0.022542939,-0.072267324,-0.00065837096,0.030750664,-0.076506786,0.009569334,0.049739167,-0.029932825,0.035446566,-0.040693793,-0.0026152716,-0.0018898145,-0.0024235502,0.008089863,-0.034102418,0.05010116,0.08288034,0.028543657,0.028888414,-0.010586158,-0.09629063,0.05165439,-0.022000266,-0.0069833254,0.001234773,0.051350538,0.007190212,-0.009729378
-0.04253706,0.03261332,0.038203426,-0.05190105,0.100104794,-0.024079213,-0.05968588,0.061484013,0.03739746,0.068264134,0.043784413,0.06627051,0.029616192,-0.049841598,0.030335445,-0.0012409854,0.037686277,-0.06647699,-0.0047502005,0.009424529,0.00012262104,-0.0072061485,-0.011817218,0.02014901,0.00513823,0.033476047,-0.019391775,0.015259352,0.011637044,-0.047771923,0.07498119,0.012213484,-0.047023073,-0.038360476,0.044272467,0.018797899,-0.0062736426,0.039446097,0.006712544,-0.045707382,0.07185005,-0.09222991,0.02429605,-0.012759058,0.023789773,-0.00893421,0.01625299,0.043775942,0.00037936264,0.018956717
-0.00779176,-0.029358579,0.045467675,0.06340525,-0.042753506,-0.0025378524,-0.038140807,0.06760524,-0.03719696,-0.010446513,0.0132557135,0.06759976,-0.014707878,-0.021854766,-0.039766114,-0.009307888,-0.03905134,0.04658047,0.023803715,-0.0530982,-0.016417705,-0.07078903,0.035689954,0.041947294,-0.056827527,-0.022686446,-0.040454093,0.009288317,-0.020759407,-0.023346948,-0.011506105,-0.043928318,-0.049539905,0.062354315,-0.011649977,0.022300435,-0.04532382,-0.081046194,0.019076228,0.04029091,0.08507638,-0.0031047168,0.014999,-0.061035253,0.0073773023,-0.0012199678,-0.012919332,0.012749546,-0.049018346,-0.008016351
-0.0076727057,0.008785971,-0.035347905,-0.035527185,0.030848319,0.044630762,0.011582762,0.014758206,0.010957364,0.011712245,-0.035268795,-0.086467884,-0.07702886,0.0019678464,-0.005916425,0.063371055,0.0127615845,0.050785195,-0.023614852,-0.06354278,-0.001534033,0.048215665,-0.07222183,0.0019597658,-0.062520824,0.05004217,-0.0069563324,0.017398193,-0.03213459,-0.025918042,0.04709528,0.025425224,0.0394235,-0.09605122,0.032163203,0.00012924858,0.051414855,-0.09757735,-0.07000903,-0.021285564,0.00666708,-0.0013959687,-0.0068931105,-0.04788921,0.00074945675,0.03012572,-0.06446793,-0.04377904,0.038085856,-0.0122305155
0.015038273,-0.015364525,-0.032476448,0.016338743,-0.03951573,0.044719845,-0.041579194,0.03527756,0.02906596,0.00034217816,-0.06451392,-0.06468374,-0.019618696,-0.032495733,-0.027135823,0.008066351,0.03459056,0.01941146,0.026382066,0.025479881,-0.009234738,-0.023232477,-0.027464766,-0.028816724,0.0041384567,-0.02216746,0.019262265,-0.017609045,-0.03346843,0.0836224,-0.029874418,0.009406371,-0.032164834,0.015740938,0.019184511,0.05288804,0.077211134,0.08091738,-0.028746583,-0.007872333,-0.022090014,0.020146135,-0.047023177,0.01312899,0.04947548,0.012966467,-0.01994343,0.03234107,-0.029093906,-0.048762426
0.020714851,-0.007980593,0.049990762,-0.06522355,-0.021841986,0.048145395,0.06315932,0.06419723,-0.0078687025,0.027761532,-0.05076177,0.0135819325,0.006947489,0.062591955,-0.037211966,-0.030418364,-0.033476036,0.009855735,0.005866016,0.057833515,0.07352106,0.05959345,-0.025420463,-0.005049327,-0.055456858,0.09707344,0.03134294,0.007947328,0.07618163,0.0041675777,0.027109398,0.008059667,0.02641326,-0.039830085,-0.04104035,0.027467936,0.04900932,0.03681139,-0.0040254775,-0.073363125,-0.0124721415,-0.016791083,0.047456477,-0.058260255,-0.009931496,0.00024098366,0.020615472,0.03546969,-0.016370913,-0.0130925365
0.07103086,0.027086113,0.05532155,-0.07432086,-0.03363587,-0.04711344,0.00882228,0.039150357,0.059134666,0.060211793,-0.0031307752,-0.011461023,-0.011896251,0.008583788,0.029892234,-0.00074980897,-0.02366094,0.06358373,-0.035508953,0.049532715,-0.04683862,-0.034598053,0.04859614,-0.03575349,0.058288284,-0.008800379,-0.056846824,0.00058324094,-0.07213215,-0.038317967,0.016100813,-0.0036904775,-0.021884786,0.047671884,0.065763004,-0.018932248,0.0174052,-0.020937217,0.0066160494,-0.059669998,0.0030581672,-0.07427165,0.0009846047,0.023786673,0.0033898193,0.06585368,0.06894902,-0.014944935,-0.02888147,0.03246489
-0.052752476,-0.021821808,-0.075090975,0.06496714,0.01649897,0.018533349,-0.03620247,0.0072151027,0.03916535,0.00876551,0.014672312,0.09158736,0.03672411,-0.031047916,-0.009766647,0.06359115,-0.009483776,0.020052759,-0.037741978,0.04709334,0.06872237,-0.0011029356,0.030569805,-0.0052546132,-0.050766885,0.014485279,0.006011684,0.0035413902,0.0029810027,0.03877024,-0.03786749,-0.037015144,-0.014735615,0.073089324,0.008558638,0.01465545,0.03247593,-0.008548589,-0.035496518,0.00615024,-0.020232018,-0.015836203,-0.027533423,0.03227843,-0.05731444,-0.048567265,-0.046524562,-0.0070796255,-0.03317815,-0.011731405
-0.004466774,-0.009091067,-0.04604134,-0.010705372,0.031436328,-0.049087968,-0.040498275,-0.017238058,-0.019660678,0.009117303,-0.06485973,0.008605952,-0.0576583,0.022845574,-0.06108558,0.033317108,-0.033092577,0.042274877,0.01671391,-0.024531297,-0.026814649,0.05608916,0.02978767,-0.0018557218,0.06006978,0.049743604,-0.02209944,0.032112997,0.007888552,-0.020326674,0.0028129201,0.027981864,0.030798845,0.02814147,-0.01307455,-0.041481324,0.054785635,-0.00063307374,-0.054407585,-0.06366108,0.00899088,-0.041816495,0.009282385,-0.0061485074,0.002622542,0.030347142,0.025834024,0.096210524,-0.038285,-0.0040139887
