0.0048586573,-0.03619381,-0.01385885,-0.0050958474,-0.08133403,-0.01094825,0.0134568885,0.03722728,-0.0015708316,-0.0326162,-0.021639975,-0.03793383,-0.098781146,-0.01683951,-0.051785197,-0.038235873,-0.08443398,0.085645854,-0.02106103,0.011769737,0.015184542,0.04814521,0.008814026,0.032709796,0.00011652083,0.09921188,0.035766676,0.008414462,0.07882316,-0.014248947,0.006389892,-0.030636216,-0.01592391,-0.023959814,-0.030636199,0.034964297,-0.005802418,-0.025387162,0.0046167225,0.026716407,0.07707666,0.017567065,-0.05389708,0.020016836,-0.0050614965,-0.083641104,-0.07262415,0.0005207,-0.005221516,0.06766593,-0.03592809,-0.0049051535,-0.04794701,-0.06285949,-0.08197346,-0.0019429239,0.056889575,-0.03258625,-0.0034249837,0.011414922,0.03760807,0.05733449,0.0017359715,0.031861264,-0.0333851,0.026719542,0.033715073,-0.049209353,0.017039096,0.0503739,0.090762265,-0.078843616,0.05567974,0.062471054,0.005159372
0.018255962,0.06102277,-0.015903257,0.009314075,0.052750457,-0.048964027,0.014284954,-0.038203668,-0.0056172903,-0.030688487,0.0399455,0.024836518,-0.07043975,0.02901478,0.04838209,-0.02199835,-0.037058573,-0.055825584,-0.00026941387,-0.041136578,-0.0817263,-0.06768318,-0.027468717,-0.08938057,-0.030252315,0.045355774,-0.06266087,-0.01161384,-0.048488326,0.030743916,-0.0045674136,0.011800401,0.03881789,-0.038001124,-0.041754384,-0.024778945,-0.051466342,-0.033074625,-0.0067438213,-0.077798896,-0.05813823,-0.06647862,-0.023802023,0.018111728,-0.060291037,-0.037883196,-0.0033382294,0.059244946,0.05969111,-0.058684792,-0.065686814,-0.0070619504,-0.0047148215,0.038687214,0.032555185,-0.039639346,0.014512889,0.032744043,-0.050898977,0.07748312,0.05033604,0.024873784,-0.026303696,0.028592806,0.049050298,0.07821279,0.025035396,-0.06107321,0.025942307,0.026265377,-0.034240793,0.019161485,-0.001412783,-0.018291347,-0.04301675
-0.011661896,-0.019866671,-0.009406874,0.051915772,0.015793834,-0.068978444,-0.052991293,0.04755095,0.037021104,-0.074506275,0.08212358,0.016343482,-0.011597711,0.063974164,0.010784339,0.010141918,0.007798123,-0.021853497,0.04859825,-0.044340555,-0.02349178,0.026724275,-0.035940047,0.023025421,-0.010084107,-0.010599096,-0.0034381833,-0.053534534,0.034818944,0.014099484,0.07026532,-0.005134036,-0.0025908272,0.018037757,-0.09412427,0.026423497,0.06874599,-0.00027609424,-0.0234362,-0.09157984,-0.095631674,0.068569496,-0.053394396,-0.030571114,0.0048978073,0.050976,-0.011667984,-0.04319241,-0.04785962,0.06948512,-0.01492831,-0.016623389,-0.024349693,-0.0162053,-0.0040057297,0.008450164,0.0913236,-0.01906026,0.052734252,0.009160144,0.031021453,-0.01816036,-0.07275153,0.07208679,-0.038075436,0.063404664,0.012139842,0.047236428,0.0060417154,0.04887847,0.016604552,0.014365179,-0.030349044,0.037392974,-0.0982994
-0.05059734,0.0695414,-0.001053135,-0.038214233,0.057682227,0.0002990103,0.008468759,0.024163922,0.008786056,0.0540847,-0.06726217,-0.0111266365,-0.05700327,-0.0350863,0.058595546,0.008538433,-0.053567793,0.02082968,-0.031750496,0.052079238,-0.024627011,0.0105664125,0.016166035,-0.0052629136,-0.014409432,-0.045302328,-0.039806716,0.07224312,-0.012638181,-0.041835986,-0.056934584,-0.00014306146,-0.03436385,0.070384964,0.069249935,0.00782387,-0.019361468,-0.013288376,0.013933036,-0.03107262,0.024556654,0.044538405,0.024594622,0.041815024,-0.057665985,-0.0031974122,0.06532129,-0.043687563,0.021797722,-0.039539542,0.0036804916,-0.03747136,-0.0069551603,0.029551342,0.006934115,-0.053381216,0.035767995,0.09916096,0.044059575,0.041733403,-0.021460352,0.08850978,0.021915814,0.0025132783,0.023961645,0.04921379,0.011125849,-0.002223937,-0.0064773257,-0.01641876,0.0696462,0.07398523,-0.0016197313,-0.07359158,-0.054336693
0.04892319,0.019331465,0.078116864,0.09430709,-0.008506815,-0.008288979,0.044954754,-0.015534274,0.017560929,-0.019110272,-0.065062836,-0.025255335,0.076192774,0.06979559,-0.03085973,-0.0088079525,-0.048057545,-0.00077642495,-0.07420931,0.009345172,0.009807579,-0.0037448623,0.036809757,0.023760293,-0.04977323,-0.062005505,-0.08096959,-0.041856837,0.040270444,-0.01415128,0.054601982,0.048364695,0.0023302315,0.004666248,-0.076879635,-0.07357581,0.08599823,0.034996748,-0.027841615,0.038544893,-0.066492535,-0.040434413,-0.0009100907,-0.045733437,-0.063376576,-0.02954787,-0.025055189,0.014861405,-0.022242313,-0.021708367,0.03544318,-0.036744863,0.050973654,-0.066976234,0.06102583,0.060008,-0.0056834803,0.005806014,-0.061614584,-0.008283972,0.06864882,0.019859858,-0.065078445,0.014937507,0.05829916,-0.003012216,0.02913504,0.087152295,-0.084622435,0.010472857,-0.0124648735,0.05442755,0.033041134,-0.029279053,0.042975858
0.021295575,-0.06600112,-0.08866164,0.0043355944,0.026956378,-0.05044861,0.008272159,-0.023882715,0.020151958,-0.044631585,-0.0042297565,-0.07720493,-0.02846483,-0.020521486,-0.018168006,-0.015941992,-0.044554092,0.0058349753,-0.022661151,-0.04075428,0.06742217,0.09450193,0.0068731043,-0.09698461,0.07292101,-0.025079785,-0.035961326,0.0656385,-0.010151174,-0.056263518,0.09848869,0.046541233,-0.00015717154,0.015435071,0.0003664738,0.07236937,-0.030691506,0.06074802,-0.0019452182,0.04224405,0.024191676,-0.039515425,0.05341649,-0.017981,0.011885724,-0.0702669,-0.04288375,-0.026683848,-0.09794635,0.0030889558,-0.01539249,0.05156791,-0.030721039,-0.065416455,0.08887258,-0.020150395,0.00811091,-0.028913042,0.009800693,0.018002145,-0.015105516,-0.030886974,-0.05121031,-0.06062014,0.056305997,-0.03015827,0.044985235,-0.08584329,-0.03983151,-0.04866119,0.019405935,-0.016294846,-0.03695699,-0.0872766,-0.0476034
0.003909736,-0.0020685268,-0.043076277,0.049911022,0.035039816,-0.05278544,-0.05521817,-0.05020983,-0.040607594,0.031980745,0.06342669,0.053334817,0.031497713,-0.014497781,0.040987115,-0.0035492678,0.057025038,-0.002894484,-0.06470526,0.04956774,-0.026101822,0.017267415,0.017811151,0.04491329,0.041159105,0.027130092,0.02782397,-0.035548452,0.036567666,-0.020808814,-0.053438123,0.026898801,-0.0644719,0.08254217,0.0078889895,-0.07212142,0.06903862,-0.023960559,-0.068640515,0.083155304,0.021025069,0.023696758,0.053251922,-0.019395543,-0.015865436,0.03960963,0.0304196,0.05665961,0.068790294,0.08995442,-0.0028244203,-0.08525145,0.029387996,-0.031812537,0.023658808,-0.0445307,-0.009243913,0.031729974,-0.023877459,0.052939035,-0.03558014,-0.055171296,-0.07964886,0.020824322,0.017825413,0.02370458,-0.07623848,-0.03247886,0.033997666,0.005477034,0.024762744,-0.06926519,0.048949867,-0.0057305587,0.05074426
-0.03342563,-0.04233489,-0.039582502,-0.0005153795,-0.0542905,0.061856944,0.0645526,-0.030654341,0.055160638,-0.040353157,0.097404286,-0.024762157,0.085956395,0.06873134,0.055604365,0.041425623,-0.05019072,-0.010227634,0.0067543196,0.012319716,-0.021989856,0.008337293,0.04529941,0.034979746,0.013359747,0.023404399,0.010202724,-0.021092277,-0.009716126,-0.050974097,-0.063675985,0.020161288,0.0119433915,0.01373074,0.020038476,-0.03829744,0.039412588,0.007839947,-0.014498375,0.040508747,-0.030254439,-0.013843087,-0.047471642,0.08474012,-0.090710364,0.018866785,9.740816e-05,0.08844222,0.041367624,0.020413026,0.023448726,-0.031208925,0.014437441,0.09477246,-0.007825314,-0.019366186,-0.025539173,0.03156975,0.016995464,0.07282792,-0.019214293,-0.098109454,0.026169568,0.05369248,0.009812982,-0.041153483,0.07865005,-0.04127857,-0.0030405056,-0.037376486,0.04439051,0.061724454,-0.09726073,-0.004773807,-0.042243455
0.03830739,-0.010290179,-0.011320305,-0.0047468836,-0.010145466,-0.03211573,-0.014510797,0.039234165,-0.028006978,-0.07483837,-0.006230138,0.0045578876,-0.038646057,-0.054502416,0.016403625,-0.086499915,0.0078005423,0.024387885,0.036713872,-0.0051095244,0.01105064,-0.038289823,-0.01443282,-0.024565514,0.041373294,0.028911002,-0.0504384,0.082028866,-0.007024906,0.018342542,-0.033573728,-0.021880256,-0.026375601,0.048473913,-0.022119729,-0.015774744,-0.021202154,0.060484145,0.03444079,0.018181205,-0.009200328,-0.01556734,0.027832134,0.08054486,-0.049843434,-0.01639243,0.003476776,-0.08067087,-0.010455208,-0.0046830038,-0.034478925,0.030157138,0.06824437,-0.04362075,-0.065849766,0.019811027,0.082978524,0.086867355,0.0021953378,-0.057098363,-0.0710459,0.085847594,0.08630023,0.033063285,-0.038936596,-0.02697012,-0.05710812,0.08637398,-0.03883299,-0.08108465,-0.054773718,0.0033361607,0.015523012,0.05781645,-0.016724264
0.007495465,0.033594824,0.0955961,0.0056484356,-0.060290676,0.011580727,0.044547677,0.020103833,-0.08756717,-0.0146654835,-0.017062621,-0.020559596,-0.05798173,-0.08543328,-0.04493795,0.000325498,0.0027111399,-0.0058964463,0.011330582,-0.00877153,0.03594566,0.04474647,-0.06856268,0.045777164,0.01159683,0.03677316,-0.0052300934,0.075463496,0.03977707,-0.018910607,-0.06597116,-0.05541074,0.06288673,-0.03190265,-0.014616971,0.051048484,-0.0848517,0.04775011,-0.054825153,-0.035384938,0.05086241,0.016620995,0.044688664,0.01189918,0.025276605,0.048447452,-0.016093872,0.04994602,-0.019450044,-0.015281412,0.09990194,0.0039206655,0.042234927,0.052952457,0.01667498,-0.089428075,0.0012921382,-0.00072116154,-0.08545225,-0.071837865,0.06334404,0.037207793,0.05828355,-0.08565201,-0.014623177,-0.011378906,-0.06962576,0.025320971,-0.036347788,0.018995618,0.032544456,0.019131605,-0.0017280056,0.009803292,0.086133584
